GM_DATASET_NAME	GM_WELL_CATEGORY	GM_DATA_SOURCE	GM_WELL_ID	GM_CHEMICAL_VVL	GM_CHEMICAL_NAME	GM_RESULT_MODIFIER	GM_RESULT	GM_RESULT_UNITS	GM_SAMP_COLLECTION_DATE	GM_REPORTING_LIMIT	GM_LATITUDE	GM_LONGITUDE	GM_WELL_DEPTH_FT	GM_TOP_DEPTH_OF_SCREEN_FT	GM_BOTTOM_DEPTH_OF_SCREEN_FT	GM_CAS_NUMBER	GM_ALTWELL_ID1	GM_ALTWELL_ID2	GM_ALTWELL_ID3	SRC_CHEMICAL	SRC_RESULT_MODIFIER	SRC_RESULT	SRC_RESULT_UNITS	SRC_SAMP_COLLECTION_DATE	SRC_SAMP_COLLECTION_TIME	SRC_REPORTING_LIMIT	SRC_ANALYTICAL_METHOD	SRC_LAB_NOTE	SRC_LATITUDE	SRC_LONGITUDE	SRC_DATUM	SRC_WELL_DEPTH_FT	SRC_TOP_DEPTH_OF_SCREEN_FT	SRC_BOTTOM_DEPTH_OF_SCREEN_FT
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCA11	1,1-Dichloroethane (1,1 DCA)	<	.044	UG/L	07/24/2018	.044	37.68830556	-121.87838889	745	515	730	75-34-3				1,1-Dichloroethane, wu	<	.044	ug/l	07/24/2018	940	.044	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCE11	1,1 Dichloroethylene (1,1 DCE)	<	.025	UG/L	07/24/2018	.025	37.68830556	-121.87838889	745	515	730	75-35-4				1,1-Dichloroethene, wu	<	.025	ug/l	07/24/2018	940	.025	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TCA111	1,1,1-Trichloroethane	<	.03	UG/L	07/24/2018	.03	37.68830556	-121.87838889	745	515	730	71-55-6				1,1,1-Trichloroethane, wu	<	.03	ug/l	07/24/2018	940	.03	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TCA112	1,1,2-Trichloroethane	<	.046	UG/L	07/24/2018	.046	37.68830556	-121.87838889	745	515	730	79-00-5				1,1,2-Trichloroethane, wu	<	.046	ug/l	07/24/2018	940	.046	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCBZ12	1,2 Dichlorobenzene (1,2-DCB)	<	.028	UG/L	07/24/2018	.028	37.68830556	-121.87838889	745	515	730	95-50-1				1,2-Dichlorobenzene, wu	<	.028	ug/l	07/24/2018	940	.028	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCPA12	1,2 Dichloropropane (1,2 DCP)	<	.004	UG/L	07/24/2018	.004	37.68830556	-121.87838889	745	515	730	78-87-5				1,2-Dichloropropane, wu	<	.004	ug/l	07/24/2018	940	.004	GM016		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCE12T	trans-1,2, Dichloroethylene	<	.025	UG/L	07/24/2018	.025	37.68830556	-121.87838889	745	515	730	156-60-5				trans-1,2-Dichloroethene, wu	<	.025	ug/l	07/24/2018	940	.025	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TCB124	1,2,4- Trichlorobenzene (1,2,4 TCB)	<	.08	UG/L	07/24/2018	.08	37.68830556	-121.87838889	745	515	730	120-82-1				1,2,4-Trichlorobenzene, wu	<	.08	ug/l	07/24/2018	940	.08	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCBZ14	1,4-Dichlorobenzene (p-DCB)	<	.026	UG/L	07/24/2018	.026	37.68830556	-121.87838889	745	515	730	106-46-7				1,4-Dichlorobenzene, wu	<	.026	ug/l	07/24/2018	940	.026	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	NAPH	Naphthalene	<	.26	UG/L	07/24/2018	.26	37.68830556	-121.87838889	745	515	730	91-20-3				Naphthalene, wu	<	.26	ug/l	07/24/2018	940	.26	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCP13	1,3 Dichloropropene	<	.24	UG/L	07/24/2018	.24	37.68830556	-121.87838889	745	515	730	10061-02-6				trans-1,3-Dichloropropene, wu	<	.24	ug/l	07/24/2018	940	.24	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCP13	1,3 Dichloropropene	<	.1	UG/L	07/24/2018	.1	37.68830556	-121.87838889	745	515	730	10061-01-5				cis-1,3-Dichloropropene, wu	<	.1	ug/l	07/24/2018	940	.1	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DICHLORVOS	Dichlorvos (DDVP)	<	.04	UG/L	07/24/2018	.04	37.68830556	-121.87838889	745	515	730	62-73-7				Dichlorvos, wf	<	.04	ug/l	07/24/2018	940	.04	GCM39	The parameter 38775 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	VC	Vinyl Chloride	<	.06	UG/L	07/24/2018	.06	37.68830556	-121.87838889	745	515	730	75-01-4				Vinyl chloride, wu	<	.06	ug/l	07/24/2018	940	.06	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TCE	Trichloroethene (TCE)	<	.025	UG/L	07/24/2018	.025	37.68830556	-121.87838889	745	515	730	79-01-6				Trichloroethene, wu	<	.025	ug/l	07/24/2018	940	.025	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DIELDRIN	Dieldrin	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	60-57-1				Dieldrin, wf	<	.012	ug/l	07/24/2018	940	.012	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	METOCHLOR	Metolachlor	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	51218-45-2				Metolachlor, wf	<	.012	ug/l	07/24/2018	940	.012	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	MALA	Malathion	<	.016	UG/L	07/24/2018	.016	37.68830556	-121.87838889	745	515	730	121-75-5				Malathion, wf	<	.016	ug/l	07/24/2018	940	.016	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DIAZ	Diazinon	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	333-41-5				Diazinon, wf	<	.008	ug/l	07/24/2018	940	.008	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ATRAZINE	Atrazine	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	1912-24-9				Atrazine, wf	<	.008	ug/l	07/24/2018	940	.008	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ALACL	Alachlor	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	15972-60-8				Alachlor, wf	<	.008	ug/l	07/24/2018	940	.008	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	C-14	Carbon 14		92.79	PCT MODERN	07/24/2018		37.68830556	-121.87838889	745	515	730	14762-75-5				C-14, wf		92.79	pct modern	07/24/2018	940		AMS02		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CYPERM	Cypermethrin	<	.02	UG/L	07/24/2018	.02	37.68830556	-121.87838889	745	515	730	52315-07-8				Cypermethrin, wf	<	.02	ug/l	07/24/2018	940	.02	GCM39	The parameter 61586 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ENDOSULFANS	Endosulfan Sulfate	<	.016	UG/L	07/24/2018	.016	37.68830556	-121.87838889	745	515	730	1031-07-8				Endosulfan sulfate, wf	<	.016	ug/l	07/24/2018	940	.016	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	FENPHOS	Fenamiphos	<	.03	UG/L	07/24/2018	.03	37.68830556	-121.87838889	745	515	730	22224-92-6				Fenamiphos, wf	<	.03	ug/l	07/24/2018	940	.03	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	IPRODIONE	Iprodione	<	.014	UG/L	07/24/2018	.014	37.68830556	-121.87838889	745	515	730	36734-19-7				Iprodione, wf	<	.014	ug/l	07/24/2018	940	.014	GCM39	The parameter 61593 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	METALAXYL	Metalaxyl	<	.014	UG/L	07/24/2018	.014	37.68830556	-121.87838889	745	515	730	57837-19-1				Metalaxyl, wf	<	.014	ug/l	07/24/2018	940	.014	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	OXYFLUOREN	Oxyfluorfen	<	.016	UG/L	07/24/2018	.016	37.68830556	-121.87838889	745	515	730	42874-03-3				Oxyfluorfen, wf	<	.016	ug/l	07/24/2018	940	.016	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PCATE	Perchlorate		.27	UG/L	07/24/2018	.1	37.68830556	-121.87838889	745	515	730	14797-73-0				Perchlorate, wf		.27	ug/l	07/24/2018	940	.1	MS050		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TDS	Total Dissolved Solids		986	MG/L	07/24/2018	20	37.68830556	-121.87838889	745	515	730					Diss solids dry@180C		986	mg/l	07/24/2018	940	20	ROE10		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	I	Iodide		8	UG/L	07/24/2018	1	37.68830556	-121.87838889	745	515	730	20461-54-5				Iodide, wf		.008	mg/l	07/24/2018	940	.001	CL033		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	BR	Bromide		.577	MG/L	07/24/2018	.01	37.68830556	-121.87838889	745	515	730	24959-67-9				Bromide, wf		.577	mg/l	07/24/2018	940	.01	IC027	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CDS	Carbon Disulfide	<	.1	UG/L	07/24/2018	.1	37.68830556	-121.87838889	745	515	730	75-15-0				Carbon disulfide, wu	<	.1	ug/l	07/24/2018	940	.1	GCM66	The parameter 77041 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	STY	Styrene	<	.042	UG/L	07/24/2018	.042	37.68830556	-121.87838889	745	515	730	100-42-5				Styrene, wu	<	.042	ug/l	07/24/2018	940	.042	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	XYLENES	Xylenes (total)	<	.032	UG/L	07/24/2018	.032	37.68830556	-121.87838889	745	515	730	95-47-6				o-Xylene, wu	<	.032	ug/l	07/24/2018	940	.032	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PBZN	n-Propylbenzene (Isocumene)	<	.036	UG/L	07/24/2018	.036	37.68830556	-121.87838889	745	515	730	103-65-1				n-Propylbenzene, wu	<	.036	ug/l	07/24/2018	940	.036	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	BDCME	Bromodichloromethane (THM)	<	.06	UG/L	07/24/2018	.06	37.68830556	-121.87838889	745	515	730	74-97-5				Bromochloromethane, wu	<	.06	ug/l	07/24/2018	940	.06	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	BTBZS	sec-Butylbenzene	<	.034	UG/L	07/24/2018	.034	37.68830556	-121.87838889	745	515	730	135-98-8				sec-Butylbenzene, wu	<	.034	ug/l	07/24/2018	940	.034	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TCPR123	1,2,3-Trichloropropane (1,2,3 TCP)	<	.006	UG/L	07/24/2018	.006	37.68830556	-121.87838889	745	515	730	96-18-4				1,2,3-Trichloropropane, wu	<	.006	ug/l	07/24/2018	940	.006	GM016		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	EDB	1,2 Dibromoethane (EDB)	<	.004	UG/L	07/24/2018	.004	37.68830556	-121.87838889	745	515	730	106-93-4				1,2-Dibromoethane, wu	<	.004	ug/l	07/24/2018	940	.004	GM016		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	MTBE	MTBE (Methyl-tert-butyl ether)	<	.1	UG/L	07/24/2018	.1	37.68830556	-121.87838889	745	515	730	1634-04-4				MTBE, wu	<	.1	ug/l	07/24/2018	940	.1	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DIOXANE14	1,4-Dioxane	<	.7	UG/L	07/24/2018	.7	37.68830556	-121.87838889	745	515	730	123-91-1				1,4-Dioxane, wu	<	.7	ug/l	07/24/2018	940	.7	GM016		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	H2H1RAT	delta H2/H1		-45.2	per mil	07/24/2018		37.68830556	-121.87838889	745	515	730	7782-39-0				delta H-2/H-1, wu		-45.2	per mil	07/24/2018	940		MS007		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	O18O16RAT	delta O18/O16 in water		-5.99	per mil	07/24/2018		37.68830556	-121.87838889	745	515	730	14797-71-8				delta O-18/O-16, wu		-5.99	per mil	07/24/2018	940		MS020		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DBCP	1,2-Dibromo-3-chloropropane (DBCP)	<	.02	UG/L	07/24/2018	.02	37.68830556	-121.87838889	745	515	730	96-12-8				Dibromochloropropane, wu	<	.02	ug/l	07/24/2018	940	.02	GM016		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	METRIBUZ	Metribuzin	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	21087-64-9				Metribuzin, wf	<	.012	ug/l	07/24/2018	940	.012	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TRIFLURALIN	Trifluralin	<	.018	UG/L	07/24/2018	.018	37.68830556	-121.87838889	745	515	730	1582-09-8				Trifluralin, w,gf<.7u	<	.018	ug/l	07/24/2018	940	.018	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DIMETHAT	Dimethoate	<	.014	UG/L	07/24/2018	.014	37.68830556	-121.87838889	745	515	730	60-51-5				Dimethoate, w,gf<.7u	<	.014	ug/l	07/24/2018	940	.014	GCM40	The parameter 82662 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PHORATE	Phorate	<	.02	UG/L	07/24/2018	.02	37.68830556	-121.87838889	745	515	730	298-02-2				Phorate, w,gf<.7u	<	.02	ug/l	07/24/2018	940	.02	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	EPTAM	EPTC	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	759-94-4				EPTC, w,gf<.7u	<	.008	ug/l	07/24/2018	940	.008	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	TEBUTHIURON	tebuthiuron	<	.028	UG/L	07/24/2018	.028	37.68830556	-121.87838889	745	515	730	34014-18-1				Tebuthiuron, w,gf<.7u	<	.028	ug/l	07/24/2018	940	.028	GCM35	The parameter 82670 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	MOLINATE	Molinate	<	.016	UG/L	07/24/2018	.016	37.68830556	-121.87838889	745	515	730	2212-67-1				Molinate, w,gf<.7u	<	.016	ug/l	07/24/2018	940	.016	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CRBFN	Carbofuran	<	.06	UG/L	07/24/2018	.06	37.68830556	-121.87838889	745	515	730	1563-66-2				Carbofuran, w,gf<.7u	<	.06	ug/l	07/24/2018	940	.06	GCM35	The parameter 82674 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PROPANIL	Propanil	<	.01	UG/L	07/24/2018	.01	37.68830556	-121.87838889	745	515	730	709-98-8				Propanil, w,gf<.7u	<	.01	ug/l	07/24/2018	940	.01	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	SEVIN	Carbaryl (1-naphthyl methylcarbamate)	<	.06	UG/L	07/24/2018	.06	37.68830556	-121.87838889	745	515	730	63-25-2				Carbaryl, w,gf<.7u	<	.06	ug/l	07/24/2018	940	.06	GCM35	The parameter 82680 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	THIOBENCARB	Thiobencarb	<	.016	UG/L	07/24/2018	.016	37.68830556	-121.87838889	745	515	730	28249-77-6				Thiobencarb, w,gf<.7u	<	.016	ug/l	07/24/2018	940	.016	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DACTH	Dacthal	<	.0076	UG/L	07/24/2018	.0076	37.68830556	-121.87838889	745	515	730	1861-32-1				DCPA, w,gf<.7u	<	.0076	ug/l	07/24/2018	940	.0076	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PROPGITE	Propargite	<	.02	UG/L	07/24/2018	.02	37.68830556	-121.87838889	745	515	730	2312-35-8				Propargite, w,gf<.7u	<	.02	ug/l	07/24/2018	940	.02	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	AZIPM	Guthion (Azinphos Methyl)	<	.12	UG/L	07/24/2018	.12	37.68830556	-121.87838889	745	515	730	86-50-0				Azinphos-methyl, w,gf<.7u	<	.12	ug/l	07/24/2018	940	.12	GCM35	The parameter 82686 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PERMETHRIN	Permethrin	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	61949-76-6				cis-Permethrin, w,gf<.7u	<	.012	ug/l	07/24/2018	940	.012	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	SC	Specific Conductivity		1660	UMHOS/CM	07/24/2018	5	37.68830556	-121.87838889	745	515	730					SpecCond,wu25degCLab		1660	uS/cm @25C	07/24/2018	940	5	WHT03		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CR	Chromium		4.3	UG/L	07/24/2018	.5	37.68830556	-121.87838889	745	515	730	7440-47-3				Chromium, wf		4.3	ug/l	07/24/2018	940	.5	PLM10	n : d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CO	Cobalt	<	.15	UG/L	07/24/2018	.03	37.68830556	-121.87838889	745	515	730	7440-48-4				Cobalt, wf	<	.15	ug/l	07/24/2018	940	.03	PLM10	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CU	Copper	<	.002	MG/L	07/24/2018	.0004	37.68830556	-121.87838889	745	515	730	7440-50-8				Copper, wf	<	2	ug/l	07/24/2018	940	.4	PLM10	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	FE	Iron	<	10	UG/L	07/24/2018	10	37.68830556	-121.87838889	745	515	730	7439-89-6				Iron, wf	<	10	ug/l	07/24/2018	940	10	PLA11		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PB	Lead	<	.1	UG/L	07/24/2018	.02	37.68830556	-121.87838889	745	515	730	7439-92-1				Lead, wf	<	.1	ug/l	07/24/2018	940	.02	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	MN	Manganese	<	2	UG/L	07/24/2018	.4	37.68830556	-121.87838889	745	515	730	7439-96-5				Manganese, wf	<	2	ug/l	07/24/2018	940	.4	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	MO	Molybdenum		.553	UG/L	07/24/2018	.05	37.68830556	-121.87838889	745	515	730	7439-98-7				Molybdenum, wf		.553	ug/l	07/24/2018	940	.05	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	NI	Nickel		1.2	UG/L	07/24/2018	.2	37.68830556	-121.87838889	745	515	730	7440-02-0				Nickel, wf		1.2	ug/l	07/24/2018	940	.2	PLM10	n : d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	AG	Silver	<	5	UG/L	07/24/2018	1	37.68830556	-121.87838889	745	515	730	7440-22-4				Silver, wf	<	5	ug/l	07/24/2018	940	1	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	SR	Strontium		1490	UG/L	07/24/2018	.5	37.68830556	-121.87838889	745	515	730	7440-24-6				Strontium, wf		1490	ug/l	07/24/2018	940	.5	PLM40	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	V	Vanadium		4.3	UG/L	07/24/2018	.1	37.68830556	-121.87838889	745	515	730	7440-62-2				Vanadium, wf		4.3	ug/l	07/24/2018	940	.1	PLM10	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ZN	Zinc	<	.01	MG/L	07/24/2018	.002	37.68830556	-121.87838889	745	515	730	7440-66-6				Zinc, wf	<	10	ug/l	07/24/2018	940	2	PLM10	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	AL	Aluminum	<	15	UG/L	07/24/2018	3	37.68830556	-121.87838889	745	515	730	7429-90-5				Aluminum, wf	<	15	ug/l	07/24/2018	940	3	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	LI	Lithium		19.7	UG/L	07/24/2018	.15	37.68830556	-121.87838889	745	515	730	7439-93-2				Lithium, wf		19.7	ug/l	07/24/2018	940	.15	PLM40	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	SE	Selenium		8.5	UG/L	07/24/2018	.05	37.68830556	-121.87838889	745	515	730	7782-49-2				Selenium, wf		8.5	ug/l	07/24/2018	940	.05	PLM10	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	HEXAZINONE	Hexazinone	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	51235-04-2				Hexazinone, wf	<	.012	ug/l	07/24/2018	940	.012	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	SIMAZINE	Simazine	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	122-34-9				Simazine, wf	<	.008	ug/l	07/24/2018	940	.008	GCM35	The parameter 04035 is a highly variable compound : m : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PROMETRYN	Prometryn	<	.01	UG/L	07/24/2018	.01	37.68830556	-121.87838889	745	515	730	7287-19-6				Prometryn, wf	<	.01	ug/l	07/24/2018	940	.01	GCM39		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	PROMETON	Prometon	<	.012	UG/L	07/24/2018	.012	37.68830556	-121.87838889	745	515	730	1610-18-0				Prometon, wf	<	.012	ug/l	07/24/2018	940	.012	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CYANAZ	Cyanazine	<	.022	UG/L	07/24/2018	.022	37.68830556	-121.87838889	745	515	730	21725-46-2				Cyanazine, wf	<	.022	ug/l	07/24/2018	940	.022	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	FONOFOS	Fonofos	<	.008	UG/L	07/24/2018	.008	37.68830556	-121.87838889	745	515	730	944-22-9				Fonofos, wf	<	.008	ug/l	07/24/2018	940	.008	GCM35		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	U	Uranium		2.73	pCi/L	07/24/2018	.02027027027027027027027027027027027027	37.68830556	-121.87838889	745	515	730	7440-61-1				Uranium, wf		4.04	ug/l	07/24/2018	940	.03	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	U	Uranium		2.73	pCi/L	07/24/2018	.02027027027027027027027027027027027027	37.68830556	-121.87838889	745	515	730	7440-61-1				Uranium, wf		4.04	ug/l	07/24/2018	940	.03	PLM43	d :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ALKCACO3	Alkalinity as CaCO3		456	MG/L	07/24/2018	4	37.68830556	-121.87838889	745	515	730					Alkalinity,wf,fixedEP,lab		456	mg/l CaCO3	07/24/2018	940	4	TT040	Hold-time violation - for accurate results measure : @ : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	ALK	Alkalinity, total		456	MG/L	07/24/2018	4	37.68830556	-121.87838889	745	515	730					Alkalinity,wf,fixedEP,lab		456	mg/l CaCO3	07/24/2018	940	4	TT040	Hold-time violation - for accurate results measure : @ : c :	37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	CTCL	Carbon Tetrachloride	<	.06	UG/L	07/24/2018	.06	37.68830556	-121.87838889	745	515	730	56-23-5				Tetrachloromethane, wu	<	.06	ug/l	07/24/2018	940	.06	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIVU-03	DCA12	1,2 Dichloroethane (1,2 DCA)	<	.08	UG/L	07/24/2018	.08	37.68830556	-121.87838889	745	515	730	107-06-2				1,2-Dichloroethane, wu	<	.08	ug/l	07/24/2018	940	.08	GCM66		37.68830556	-121.87838889		745	515	730
GAMA_USGS	MUNICIPAL	USGS	LIV-03	TEMP	Temperature		19	CELSIUS	07/23/2018		37.672	-121.87202778	650	149	650					Temperature, water		19	deg C	07/23/2018	1500		THM01		37.672	-121.87202778		650	149	650
